,accuracy,clf,f1_score,precision,recall,uncover_percentage
36,0.7610062893081762,AdaBoostClassifier,0.2901678657074341,0.2922705314009662,0.2880952380952381,0.05
37,0.89937106918239,AdaBoostClassifier,0.46549974632166413,0.47350993377483447,0.46193853427895987,0.05
38,0.8742138364779874,AdaBoostClassifier,0.31096196868008946,0.29140461215932917,0.3333333333333333,0.05
39,0.8742138364779874,AdaBoostClassifier,0.31096196868008946,0.29140461215932917,0.3333333333333333,0.05
40,0.8616352201257862,AdaBoostClassifier,0.5253321391252426,0.6213628825569124,0.6060299039022443,0.05
41,0.8742138364779874,AdaBoostClassifier,0.31096196868008946,0.29140461215932917,0.3333333333333333,0.05
42,0.9056603773584906,AdaBoostClassifier,0.5214285714285715,0.4793233082706767,0.5941558441558442,0.05
43,0.8742138364779874,AdaBoostClassifier,0.31096196868008946,0.29140461215932917,0.3333333333333333,0.05
44,0.6226415094339622,AdaBoostClassifier,0.32222222222222224,0.3462146892655367,0.43116883116883115,0.05
45,0.7295597484276729,AdaBoostClassifier,0.28223844282238447,0.2885572139303482,0.2761904761904762,0.05
46,0.5471698113207547,AdaBoostClassifier,0.24755948443482267,0.2923163841807909,0.2366430260047281,0.05
47,0.7735849056603774,AdaBoostClassifier,0.3130227001194743,0.3092326139088729,0.3207792207792208,0.05
48,0.8742138364779874,AdaBoostClassifier,0.31096196868008946,0.29140461215932917,0.3333333333333333,0.05
49,0.8805031446540881,AdaBoostClassifier,0.3632910299576966,0.46178343949044587,0.3612554112554112,0.05
50,0.8940397350993378,RandomForestClassifier,0.4055555555555555,0.436986301369863,0.3975124378109453,0.1
51,0.8675496688741722,RandomForestClassifier,0.30969267139479906,0.2891832229580574,0.3333333333333333,0.1
52,0.8874172185430463,RandomForestClassifier,0.40952380952380957,0.46598639455782315,0.39749373433583957,0.1
53,0.8874172185430463,RandomForestClassifier,0.4043010752688172,0.434703196347032,0.39749373433583957,0.1
54,0.9072847682119205,RandomForestClassifier,0.4758075892227394,0.49834656084656087,0.46417910447761196,0.1
55,0.8807947019867549,RandomForestClassifier,0.3619047619047619,0.40840840840840836,0.3636363636363636,0.1
56,0.8807947019867549,RandomForestClassifier,0.31220657276995306,0.293598233995585,0.3333333333333333,0.1
57,0.8675496688741722,RandomForestClassifier,0.30969267139479906,0.2891832229580574,0.3333333333333333,0.1
58,0.8675496688741722,RandomForestClassifier,0.3550776583034647,0.36347031963470317,0.35914786967418544,0.1
59,0.8807947019867549,RandomForestClassifier,0.387241333860551,0.41043083900226757,0.38391376451077946,0.1
60,0.7748344370860927,RandomForestClassifier,0.3462823725981621,0.4595959595959596,0.32189054726368155,0.1
61,0.8675496688741722,RandomForestClassifier,0.30969267139479906,0.2891832229580574,0.3333333333333333,0.1
62,0.8741721854304636,RandomForestClassifier,0.31095406360424027,0.2913907284768212,0.3333333333333333,0.1
63,0.8807947019867549,RandomForestClassifier,0.416301703163017,0.4004329004329004,0.43449419568822556,0.1
64,0.8675496688741722,RandomForestClassifier,0.30969267139479906,0.2891832229580574,0.3333333333333333,0.1
65,0.9139072847682119,RandomForestClassifier,0.5521928578194563,0.6160081053698075,0.5172839506172839,0.1
66,0.9139072847682119,RandomForestClassifier,0.49786283891547045,0.48561151079136694,0.5111655773420479,0.1
67,0.8807947019867549,RandomForestClassifier,0.36761229314420807,0.6266666666666666,0.3636363636363636,0.1
68,0.8675496688741722,RandomForestClassifier,0.30969267139479906,0.2891832229580574,0.3333333333333333,0.1
69,0.8741721854304636,RandomForestClassifier,0.31095406360424027,0.2913907284768212,0.3333333333333333,0.1
70,0.7880794701986755,RandomForestClassifier,0.2938271604938272,0.2916666666666667,0.2960199004975124,0.1
71,0.8807947019867549,RandomForestClassifier,0.31220657276995306,0.29555555555555557,0.3308457711442786,0.1
72,0.8807947019867549,RandomForestClassifier,0.31220657276995306,0.293598233995585,0.3333333333333333,0.1
73,0.8874172185430463,RandomForestClassifier,0.36997635933806144,0.4642058165548099,0.3666666666666667,0.1
74,0.8609271523178808,RandomForestClassifier,0.38161096171084646,0.3859338061465721,0.3814080656185919,0.1
75,0.6357615894039735,AdaBoostClassifier,0.38059242871189775,0.42903762903762904,0.48959435626102293,0.1
76,0.8675496688741722,AdaBoostClassifier,0.30969267139479906,0.2891832229580574,0.3333333333333333,0.1
77,0.8874172185430463,AdaBoostClassifier,0.5153399668325042,0.5199695964621337,0.516133617626155,0.1
78,0.7417218543046358,AdaBoostClassifier,0.3086703431372549,0.3127177700348432,0.3337510442773601,0.1
79,0.8741721854304636,AdaBoostClassifier,0.38765432098765423,0.3639207507820646,0.4369256474519632,0.1
80,0.7947019867549668,AdaBoostClassifier,0.44564598747865686,0.4278309997543601,0.5541125541125541,0.1
81,0.8211920529801324,AdaBoostClassifier,0.33211233211233215,0.324113475177305,0.3409090909090909,0.1
82,0.9006622516556292,AdaBoostClassifier,0.5852230077681767,0.5894140409065782,0.5828002842928216,0.1
83,0.7682119205298014,AdaBoostClassifier,0.3576419396677963,0.3454301075268817,0.4260651629072682,0.1
84,0.8344370860927153,AdaBoostClassifier,0.4142442454720144,0.3896214896214896,0.4699248120300752,0.1
